CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last,logLogist_3_param_r2,logLogist_3_param
SU-DHL-16,1331034,173,173_1331034,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983417421,0.965140953,0.983681667,0.975649559,0.989828606,0.192846965,0.016507965,0.011392229,0.01344658,FH535,SU-DHL-16,0.016582579,0.0020543509999999,0.9988632526298763,[-1.93161112e-01 -1.62717410e+01  1.37490447e-02]
GOTO,906875,1022,1022_906875,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966789856,0.785592575,0.572888796,0.322892487,0.217523191,0.163094796,0.11663192,0.120313075,0.097849933,AZD7762,GOTO,0.033210144,0.022463142,0.9979354587793814,[-0.47295205 -3.73861677  0.11959995]
SW982,909759,1026,1026_909759,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.9534593,0.960741522,0.840512295,0.49069298,0.242675263,0.201835892,0.106441418,0.096883501,0.057668998,Tanespimycin,SW982,0.0465406999999999,0.039214503,0.9927473006105124,[-0.36358999 -4.87387099  0.10624857]
MOLT-4,905958,228,228_905958,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957457071,0.809490174,0.737105579,0.624555603,0.424201386,0.076671406,0.014795456,0.0139612,0.011902925,AKT inhibitor VIII,MOLT-4,0.042542929,0.002058275,0.9859091690644155,[-0.30929934 -2.70064407 -0.01735646]
NCI-H64,688026,140,140_688026,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.977648645,0.974192648,0.971587455,0.908503568,0.633267958,0.093706377,0.07555925,0.134551236,0.127141578,Vinorelbine,NCI-H64,0.0223513549999999,0.0074096579999999,0.9939077025394991,[-0.2470173  -9.09929807  0.09942826]
EPLC-272H,753556,201,201_753556,2,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951488491,0.976656687,0.82237602,0.41371546,0.319435648,0.245358339,0.143609029,0.114805353,0.114264884,Epothilone B,EPLC-272H,0.048511509,0.000540469,0.9827133129127532,[-0.38506778 -4.96900624  0.15614076]
EHEB,906854,159,159_906854,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.980147693,0.958123543,0.929368714,0.779430599,0.763888707,0.639895149,0.361573398,0.14377342,0.140190711,HG6-64-1,EHEB,0.0198523069999999,0.003582709,0.9895492988268026,[-0.16334888 -2.11671412  0.1108457 ]
BL-41,910706,275,275_910706,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.999101389,0.963781908,0.96845883,0.835455729,0.432648259,0.228343244,0.192997867,0.111739583,0.1052499,I-BET-762,BL-41,0.0008986109999999,0.006489683,0.9949646297200505,[-0.28103934 -5.82534594  0.14243167]
EPLC-272H,753556,135,135_753556,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958666798,0.718433951,0.423554197,0.223064554,0.156240556,0.143774478,0.143095032,0.145034102,0.143871542,Gemcitabine,EPLC-272H,0.041333202,0.00116256,0.9995634226691202,[-0.55725987 -4.8989784   0.1424299 ]
L-363,924239,152,152_924239,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958366793,0.974386436,0.97139995,0.977093735,0.944964519,0.861085212,0.568526399,0.181747656,0.132257899,CP466722,L-363,0.0416332069999999,0.0494897569999999,0.9971276469768094,[-0.10858686 -3.34377266  0.12531294]
JVM-3,907270,272,272_907270,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.981982276,0.954441593,0.902916522,0.773680646,0.404678477,0.089577017,0.027864162,0.014890077,0.009563396,AR-42,JVM-3,0.018017724,0.005326681,0.998586184837857,[-0.27869622 -4.78207541  0.00914108]
RT-112,909704,201,201_909704,2,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.980728093,0.877737436,0.73817709,0.329883578,0.150504913,0.131352625,0.039926848,0.034033836,0.030330458,Epothilone B,RT-112,0.019271907,0.0037033779999999,0.9942054667425141,[-0.40795447 -4.81278725  0.05255432]
SNG-M,909735,170,170_909735,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.95064851,0.811409462,0.90003586,0.224015074,0.00684222,0.001735193,0.002025454,-0.000424768,0.000775501,Shikonin,SNG-M,0.04935149,0.001200269,0.980777501487641,[-3.94619260e-01 -1.06734466e+01 -2.52206564e-04]
H2869,1240138,274,274_1240138,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.969606241,0.98894598,0.871560561,0.730380824,0.56240528,0.315126734,0.138331952,0.04321223,0.036729083,Belinostat,H2869,0.0303937589999999,0.0064831469999999,0.998123326827662,[-0.2420442  -2.81381226  0.03732304]
MN-60,908143,167,167_908143,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.988830138,0.879370427,0.79010246,0.872319636,0.705137983,0.683817372,0.822980919,0.013021452,0.00668903,OSU-03012,MN-60,0.011169862,0.0063324219999999,0.8552385054776401,[-0.09665802 -1.54377865 -0.05386884]
PCI-6A,1240206,276,276_1240206,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961386533,0.951084452,0.548740854,0.18372434,0.046585656,0.025275373,0.024647167,0.022682199,0.021725282,CAY10603,PCI-6A,0.038613467,0.000956917,0.9981591987478465,[-0.46088275 -6.71632944  0.02642966]
LP-1,907791,252,252_907791,2,1.28,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.963053647,0.983665615,0.963747976,0.96769303,0.880396873,0.653925218,0.335268545,0.034772646,0.006030109,WZ3105,LP-1,0.036946353,0.028742537,0.9980786174497172,[-1.38995949e-01 -3.07934624e+00  8.08260523e-04]
MEG-01,908126,273,273_908126,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.959392452,0.949207309,0.943475044,0.931562349,0.778072085,0.533230466,0.215338044,0.099146871,0.092198809,CUDC-101,MEG-01,0.0406075479999999,0.0069480619999999,0.9968677470939101,[-0.1804399  -3.35336774  0.08558219]
CAPAN-1,753624,182,182_753624,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985679683,0.838669583,0.529329156,0.431900396,0.429625726,0.464048478,0.006451878,-0.006346814,-0.009729431,Obatoclax Mesylate,CAPAN-1,0.014320317,0.003382617,0.9215007658556623,[-0.30812911 -1.67893836 -0.03108558]
OCI-AML5,1330983,87,87_1330983,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955882764,0.942141513,0.944831395,0.963073362,0.775505997,0.218992388,0.061277432,0.059150141,0.072546805,GW843682X,OCI-AML5,0.0441172359999999,0.013396664,0.9951322808456633,[-0.2186808  -7.2803257   0.06170118]
H9,907043,344,344_907043,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954491092,0.904914949,0.805862355,0.558856925,0.330106841,0.125717155,0.004202271,0.002940188,0.009547682,THZ-2-49,H9,0.0455089079999999,0.006607494,0.9988822981794534,[-3.20160981e-01 -3.26746147e+00 -2.83747512e-03]
EM-2,906855,170,170_906855,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.959552566,0.991793715,0.96814293,0.874310006,0.483798615,0.041936636,0.007028286,0.003755826,0.008538261,Shikonin,EM-2,0.0404474339999999,0.004782435,0.9985003042866692,[-2.59589085e-01 -6.75205633e+00 -7.30994303e-04]
RH-1,971773,272,272_971773,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97646457,0.891113445,0.736867646,0.349184797,0.071676991,0.065876751,0.031221011,0.025962988,0.016238135,AR-42,RH-1,0.02353543,0.0097248529999999,0.9975580677127279,[-0.40302251 -5.31283945  0.02533199]
LU-135,713899,167,167_713899,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.977510486,0.955813137,0.991007873,0.589075126,0.32726152,0.196269865,0.10343254,0.025638963,0.022755444,OSU-03012,LU-135,0.0224895139999999,0.002883519,0.9844269808448408,[-0.31320353 -4.62736675  0.06586312]
P31-FUJ,909253,273,273_909253,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.981759219,0.972420717,0.966023526,0.985002397,0.931774114,0.786016989,0.073810345,0.035057655,0.030694029,CUDC-101,P31-FUJ,0.018240781,0.0043636259999999,0.9966773665177971,[-0.15224856 -8.38995729  0.02830826]
H9,907043,201,201_907043,2,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.996876053,0.992621588,0.937908851,0.775253354,0.588439481,0.544751841,0.471219447,0.159356054,0.110550357,Epothilone B,H9,0.0031239469999999,0.0488056969999999,0.9671431931953532,[-0.1766876  -1.80458597  0.11235685]
MC116,907799,170,170_907799,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957533463,0.950697315,0.879546837,0.897648626,0.818415695,0.450140986,0.099410859,0.011735366,0.005524593,Shikonin,MC116,0.042466537,0.006210773,0.9905295491574329,[-0.18412467 -3.73016755 -0.00376106]
KYSE-410,753574,167,167_753574,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.995013927,0.946247065,0.775887418,0.648347855,0.629072428,0.562661818,0.4518617,0.026026474,0.037225422,OSU-03012,KYSE-410,0.0049860729999999,0.011198948,0.9554150476371692,[-0.16737732 -1.4879507  -0.00220417]
C3A,910850,165,165_910850,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951353913,0.611955019,0.72322713,0.519929392,0.40794392,0.218921558,0.081100183,0.02326086,0.012004021,DMOG,C3A,0.0486460869999999,0.011256839,0.9682641288298616,[-0.33506429 -1.81065051 -0.00666646]
KYSE-220,1240167,182,182_1240167,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983162889,0.605578847,0.318034107,0.191568103,0.177822967,0.204737788,0.094904136,0.059692056,0.054124709,Obatoclax Mesylate,KYSE-220,0.0168371109999999,0.005567347,0.9805708907094642,[-0.61001964 -5.25268769  0.12033365]
PE-CA-PJ15,1240207,274,274_1240207,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.976332605,0.928663517,0.949834916,0.79604131,0.597627482,0.313642458,0.193831484,0.139463886,0.128780171,Belinostat,PE-CA-PJ15,0.023667395,0.010683715,0.9970127387587336,[-0.24918882 -3.55445122  0.13540781]
NCI-H220,1330974,274,274_1330974,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.99100537,0.807749006,0.606075505,0.282009784,0.074235363,0.027673651,0.032028263,0.035883532,0.028407324,Belinostat,NCI-H220,0.00899463,0.007476208,0.9976899320689868,[-0.44596947 -4.40364423  0.02252059]
RH-1,971773,219,219_971773,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97680801,0.986077621,0.918235763,0.747426126,0.419859743,0.120620419,0.072027479,0.075968067,0.062432256,AT-7519,RH-1,0.02319199,0.013535811,0.9991128415885233,[-0.28571929 -4.85556936  0.06241092]
H9,907043,170,170_907043,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.972086864,0.953878402,0.814520553,0.021856994,0.016103197,0.011262277,0.00449153,0.004026171,0.002826348,Shikonin,H9,0.027913136,0.001199823,0.9985663410792504,[-4.40209943e-01 -1.82267606e+01  7.31332339e-03]
KYSE-410,753574,201,201_753574,2,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982166919,0.855220395,0.677993284,0.525585373,0.368164475,0.153779008,0.075137365,0.047654401,0.04135704,Epothilone B,KYSE-410,0.017833081,0.006297361,0.9965387924459492,[-0.34702599 -2.67833234  0.03888896]
H9,907043,235,235_907043,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.996814618,0.954172302,0.936148197,0.936684629,0.999011586,0.379724426,0.147119642,0.125265255,0.124495035,QL-XII-47,H9,0.0031853819999999,0.0007702199999999,0.9929720463415251,[ -0.18462166 -19.4253425    0.13228111]
QIMR-WIL,910545,1022,1022_910545,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.976732752,0.994508315,0.949236686,0.877568273,0.425081472,0.148437731,0.078840417,0.070306909,0.074180286,AZD7762,QIMR-WIL,0.023267248,0.0038733769999999,0.9984960567002347,[-0.27306694 -6.68155742  0.07916774]
LU-139,713878,88,88_713878,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951225719,0.978188077,0.813592023,0.775113337,0.589282118,0.295937379,0.134558702,0.085779883,0.054616233,Entinostat,LU-139,0.048774281,0.03116365,0.9936601527960577,[-0.24465401 -2.85070208  0.05772704]
NCI-SNU-5,908445,182,182_908445,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.977614375,0.957774441,0.852435649,0.745790573,0.404479619,0.285594711,0.179812065,0.017482121,0.009062055,Obatoclax Mesylate,NCI-SNU-5,0.0223856249999999,0.008420066,0.9883164197049313,[-0.26682318 -2.8655938   0.03801995]
GCIY,906869,200,200_906869,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97800121,0.879883886,0.655579745,0.494166532,0.397541852,0.064311049,0.048930327,0.063218174,0.028864001,Dacinostat,GCIY,0.02199879,0.034354173,0.9852357792898825,[-0.35400603 -2.85401639  0.02788611]
KOSC-2,753570,274,274_753570,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.969132104,0.876562605,0.675029323,0.676963966,0.330052998,0.1173519,0.054544714,0.034773682,0.040017136,Belinostat,KOSC-2,0.0308678959999999,0.005243454,0.9851377976870015,[-0.32355016 -2.91859646  0.02021012]
EMC-BAC-2,1503370,273,273_1503370,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97688291,0.952096337,0.899408895,0.799815362,0.62617665,0.304703146,0.151201682,0.111394085,0.067294298,CUDC-101,EMC-BAC-2,0.0231170899999999,0.044099787,0.9976575351794216,[-0.2376047  -3.28394289  0.08278857]
H2595,1240132,134,134_1240132,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.95249646,0.970547832,0.834508917,0.81564253,0.444915606,0.502713081,0.249396735,0.127148519,0.097037346,Etoposide,H2595,0.04750354,0.0301111729999999,0.9663804787365574,[-0.23403905 -2.21860251  0.105409  ]
H9,907043,194,194_907043,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985457259,0.984920689,0.962529186,0.94744806,0.724596646,0.022114635,0.024618102,0.024867338,0.025551545,Luminespib,H9,0.0145427409999999,0.0006842069999999,0.997856873385968,[ -0.23860956 -13.74374437   0.02072089]
NCI-H1975,924244,272,272_924244,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.969884326,0.942778681,0.875007439,0.805315561,0.630229636,0.329188726,0.197471832,0.153432645,0.160004445,AR-42,NCI-H1975,0.030115674,0.0065717999999999,0.996093837808966,[-0.24705774 -3.23112431  0.14661339]
EMC-BAC-2,1503370,331,331_1503370,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.971258676,0.907620895,0.799364414,0.642222176,0.48548483,0.382362452,0.210532264,0.106842762,0.09394616,QL-X-138,EMC-BAC-2,0.0287413239999999,0.0128966019999999,0.9960511596232032,[-0.27436835 -2.20080252  0.09748666]
WSU-NHL,909785,170,170_909785,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983285898,0.88044958,0.519811232,0.43483995,0.028546681,0.005967883,0.001691209,0.013243943,0.00122632,Shikonin,WSU-NHL,0.016714102,0.012017623,0.9816677377747389,[-0.42375039 -3.95896049 -0.00894152]
NCI-H841,1240192,1031,1031_1240192,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.952147354,0.92357222,0.657147364,0.41804943,0.36835277,0.219958223,0.115518562,0.048932409,0.063013426,Elesclomol,NCI-H841,0.047852646,0.0140810169999999,0.9836692583171497,[-0.37403826 -2.79095149  0.07768997]
BL-41,910706,328,328_910706,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997543149,0.580792503,0.15644697,0.047042298,0.028158874,0.005866341,0.021181385,0.020542512,0.018255456,SNX-2112,BL-41,0.002456851,0.0022870559999999,0.9985129906879746,[-0.62347927 -7.3597864   0.02228983]
SW620,905962,190,190_905962,2,64.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.950781587,0.944782013,0.978503339,0.780014821,0.512070906,0.201987414,0.122045449,0.088882279,0.040148729,Bleomycin,SW620,0.0492184129999999,0.0487335499999999,0.9948193915799431,[-0.26322371 -4.33541523  0.07428233]
BL-70,910707,178,178_910707,2,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985128901,0.958577572,0.938165441,0.890229563,0.625195999,0.336169644,0.134956943,0.089616341,0.049036263,BAY-61-3606,BL-70,0.014871099,0.040580078,0.9978540557988559,[-0.22504888 -3.78321623  0.07061734]
H-EMC-SS,907290,182,182_907290,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.981687952,0.976451495,0.881717176,0.894327275,0.826940873,0.643542975,0.397509947,0.056092924,0.034516353,Obatoclax Mesylate,H-EMC-SS,0.0183120479999999,0.021576571,0.993891940864859,[-0.1366844  -2.29426505  0.00627932]
NTERA-S-cl-D1,908454,9,9_908454,2,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.978720271,0.998817033,0.97280375,0.856463872,0.511341379,0.124577702,0.009082292,0.009827102,0.010923337,MG-132,NTERA-S-cl-D1,0.0212797289999999,0.0010962349999999,0.9997212208337073,[-0.25396053 -5.49722416  0.00698168]
BE-13,906763,134,134_906763,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97983082,0.920593273,0.822910023,0.503201816,0.013934444,0.026709663,0.009922531,0.006706517,0.048196569,Etoposide,BE-13,0.02016918,0.041490052,0.9913603048903263,[-0.36310393 -6.57819171  0.00714575]
HL-60,905938,196,196_905938,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.977907138,0.820216486,0.762503225,0.698723208,0.445354003,0.150099066,0.017073991,0.008158405,0.004500053,Phenformin,HL-60,0.022092862,0.003658352,0.9883256972415161,[-0.28451109 -2.70387849 -0.02027975]
VAL,1331048,1003,1003_1331048,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.95910794,0.944031862,0.585305077,0.63564143,0.388365083,0.385944037,0.293574168,0.196726259,0.164981765,Camptothecin,VAL,0.04089206,0.0317444939999999,0.9519550277898144,[-0.36677679 -2.36336976  0.20647272]
D-247MG,946367,268,268_946367,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.987304865,0.753410837,0.384239957,0.148686526,0.081925151,0.027194986,-0.000534907,0.004068806,0.00070265,Sepantronium bromide,D-247MG,0.0126951349999999,0.003366156,0.9976311118421536,[-0.52268272 -4.95245641  0.01626933]
