CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last
AM-38,910933,274,274_910933,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.981710813,0.678117283,0.627025734,0.277370149,0.2135244,0.283221875,0.100835959,0.016530526,0.021395574,Belinostat,AM-38,0.01828918700000004,0.004865048
OPM-2,909249,273,273_909249,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.956710011,0.958340186,0.812932826,0.598346247,0.405187608,0.267437031,0.171380244,0.16045336,0.131352385,CUDC-101,OPM-2,0.04328998900000003,0.029100975
NU-DUL-1,1330982,170,170_1330982,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.980177013,0.924027644,0.369464527,0.005314854,0.00280627,0.004124494,0.004005763,0.002407453,0.002914346,Shikonin,NU-DUL-1,0.01982298699999996,0.000506893
OCI-M1,1330985,104,104_1330985,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.994583061,0.985566806,0.958077254,0.272199256,0.020466416,0.011355412,0.008002123,0.0071178,0.011370517,Bortezomib,OCI-M1,0.005416938999999954,0.0042527170000000005
NCI-H838,910399,1031,1031_910399,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.961777421,0.947266669,0.811450931,0.575840392,0.255728465,0.137743295,0.123158358,0.086169295,0.07853928,Elesclomol,NCI-H838,0.038222579000000034,0.007630015000000004
P12-ICHIKAWA,909251,170,170_909251,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.959420887,0.970235815,0.929378814,0.973968063,0.692439028,0.006145868,0.003992701,0.004855877,0.003662703,Shikonin,P12-ICHIKAWA,0.040579113000000056,0.001193174
ALL-SIL,1295740,245,245_1295740,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.972586937,0.965356099,0.882669592,0.833309215,0.586976526,0.051504589,0.008380943,0.008888708,0.004873719,UNC0638,ALL-SIL,0.027413063000000015,0.004014989
OPM-2,909249,170,170_909249,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985904143,0.90643633,0.791702479,0.169604544,0.009042413,0.011110685,0.004351988,0.007822534,0.008535385,Shikonin,OPM-2,0.014095857000000045,0.0007128509999999987
K052,907284,276,276_907284,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.957678358,0.896128093,0.772884175,0.598955888,0.022394778,0.010378749,0.015943766,0.008211305,0.00723173,CAY10603,K052,0.04232164199999999,0.0009795750000000008
Hey,1479988,273,273_1479988,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.991523749,0.964219603,0.746590234,0.619371467,0.424385676,0.222612564,0.056448553,0.023298048,0.011457845,CUDC-101,Hey,0.008476251000000046,0.011840202999999999
D-542MG,753549,165,165_753549,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.960674774,0.747447298,0.58908753,0.705123417,0.622571419,0.619192714,0.376751962,0.035586243,0.022690925,DMOG,D-542MG,0.03932522599999999,0.012895317999999996
COR-L88,906808,1012,1012_906808,2,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.998568996,0.940500061,0.949450719,0.916734812,0.885585271,0.418917126,0.072611292,0.050688537,0.047784883,Vorinostat,COR-L88,0.001431003999999958,0.0029036539999999986
DB,906832,173,173_906832,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954993778,0.984708771,0.954172675,0.933256218,0.876352489,0.710507773,0.149365383,0.056368071,0.033640151,FH535,DB,0.04500622200000004,0.02272792
KCL-22,1330931,167,167_1330931,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.960724999,0.935920816,0.848793375,0.638734181,0.504985471,0.489782271,0.360435303,0.014230676,0.008877853,OSU-03012,KCL-22,0.03927500100000003,0.005352823
LB373-MEL-D,753581,104,104_753581,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.997325785,0.890287717,0.866143031,0.55471704,0.255047361,0.043830663,0.037039812,0.050161374,0.031288068,Bortezomib,LB373-MEL-D,0.00267421499999998,0.018873306
FLO-1,1503361,273,273_1503361,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.990313591,0.952910503,0.92251845,0.890145388,0.593321215,0.351214399,0.142423509,0.078921737,0.031792794,CUDC-101,FLO-1,0.009686408999999951,0.047128943000000006
J-RT3-T3-5,907391,328,328_907391,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958611234,0.906079577,0.712415137,0.301300595,0.185353804,0.161538885,0.157287361,0.139128286,0.144845303,SNX-2112,J-RT3-T3-5,0.041388765999999966,0.005717017000000019
OV-7,1480360,274,274_1480360,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.955215191,0.932998883,0.751111181,0.588493356,0.351571887,0.120580765,0.105271324,0.04676257,0.022999949,Belinostat,OV-7,0.044784809000000037,0.023762621000000005
SW1573,724878,1031,1031_724878,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.95419446,0.974782417,0.801290948,0.612448614,0.366683493,0.314655185,0.289768986,0.086479041,0.097807534,Elesclomol,SW1573,0.04580554000000003,0.011328492999999995
PFSK-1,683667,346,346_683667,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.970937113,0.859002749,0.806462404,0.667737354,0.063979403,0.042351849,0.047148972,0.050893068,0.037218718,THZ-2-102-1,PFSK-1,0.029062887000000037,0.013674350000000002
SU-DHL-6,1331037,222,222_1331037,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.998356209,0.932317756,0.828377059,0.571232118,0.455232042,0.193364547,0.067818634,0.021855721,0.005582119,BX-912,SU-DHL-6,0.0016437910000000056,0.016273602
OV-56,1480362,276,276_1480362,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.979163967,0.947031397,0.984782248,0.945928865,0.93696103,0.418308235,0.126397836,0.108491104,0.061433846,CAY10603,OV-56,0.02083603300000003,0.047057258000000005
HOP-62,905972,140,140_905972,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966886072,0.9790176,0.606743874,0.592939784,0.263982339,0.176078978,0.152781028,0.089118889,0.064122176,Vinorelbine,HOP-62,0.033113928000000015,0.024996713000000004
VA-ES-BJ,688121,140,140_688121,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98957301,0.965711643,0.773188218,0.556629706,0.358690057,0.171977888,0.296053669,0.201931317,0.195439464,Vinorelbine,VA-ES-BJ,0.010426990000000025,0.006491852999999992
NCI-H1963,688010,182,182_688010,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.956442173,0.833845043,0.624107985,0.50579594,0.534592259,0.457681465,0.270571386,0.114237459,0.111188062,Obatoclax Mesylate,NCI-H1963,0.04355782699999999,0.0030493969999999954
KARPAS-45,907272,1011,1011_907272,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.979145813,0.946460761,0.979311051,0.574858805,0.295211172,0.118649106,0.054658406,0.036641706,0.040580283,Navitoclax,KARPAS-45,0.02085418699999997,0.003938576999999999
NCI-H1963,688010,170,170_688010,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967983555,0.711976144,0.180395546,0.05441395,0.014996869,0.028486956,0.014692616,0.014844743,0.007495875,Shikonin,NCI-H1963,0.032016445000000004,0.007348868000000001
HDLM-2,924110,157,157_924110,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.952361302,0.931740999,0.811618513,0.775447784,0.814694985,0.548134267,0.314268657,0.098560772,0.057854697,JNK-9L,HDLM-2,0.04763869799999998,0.04070607500000001
PL-21,1330991,53,53_1330991,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.969807777,0.938293613,0.939069523,0.909829577,0.891582322,0.786484784,0.477724335,0.082104048,0.08021014,CGP-60474,PL-21,0.030192223000000018,0.0018939079999999997
DK-MG,906839,331,331_906839,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954910031,0.856765412,0.880397858,0.71518667,0.519696408,0.399327269,0.051621074,0.038599906,0.057222551,QL-X-138,DK-MG,0.04508996899999995,0.018622645
SU-DHL-6,1331037,140,140_1331037,2,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.993538451,0.957224348,0.864298036,0.650616283,0.338156513,0.094621916,0.056119519,0.053330815,0.031005947,Vinorelbine,SU-DHL-6,0.006461548999999955,0.022324867999999998
SW954,924247,328,328_924247,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.964325143,0.770469038,0.420861094,0.143837934,0.102967212,0.097189635,0.094733346,0.101426011,0.111189519,SNX-2112,SW954,0.03567485699999995,0.009763508000000004
TALL-1,909762,273,273_909762,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985244248,0.983663131,0.992040862,0.944207122,0.879408424,0.240635071,0.030246452,0.037347408,0.020637805,CUDC-101,TALL-1,0.01475575200000001,0.016709603
KMH-2,1298167,157,157_1298167,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989212298,0.77951038,0.872435898,0.478756407,0.373009304,0.028170184,0.041399787,0.055975208,0.021900382,JNK-9L,KMH-2,0.01078770200000001,0.034074826
SU-DHL-6,1331037,11,11_1331037,2,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.999238104,0.917683626,0.756121277,0.417886331,0.175512862,0.080412358,0.06308965,0.072559538,0.067461722,Paclitaxel,SU-DHL-6,0.0007618959999999841,0.005097816000000005
P30-OHK,909252,306,306_909252,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958767812,0.946613947,0.900498532,0.726186557,0.516611941,0.268947518,0.13471917,0.013793318,0.009857484,Fedratinib,P30-OHK,0.04123218799999995,0.003935834000000001
LAN-6,949170,104,104_949170,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.998880101,0.967331748,0.962311863,0.893067382,0.744747731,0.400059867,0.0823781,0.059770397,0.065536455,Bortezomib,LAN-6,0.0011198989999999798,0.005766057999999991
TUR,909773,179,179_909773,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.973446449,0.97750136,0.862789806,0.542708548,0.236412803,0.128084915,0.125812561,0.136271918,0.127638162,5-Fluorouracil,TUR,0.02655355100000001,0.008633755999999992
RH-1,971773,1003,1003_971773,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.99100162,0.900075256,0.793480688,0.217073461,0.103723793,0.062313671,0.062794235,0.047014956,0.051936205,Camptothecin,RH-1,0.008998379999999973,0.0049212490000000025
SU-DHL-6,1331037,275,275_1331037,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.960637325,0.960890848,0.879857504,0.728125149,0.513654394,0.275222934,0.180829886,0.119374123,0.069768195,I-BET-762,SU-DHL-6,0.039362675000000014,0.049605927999999994
HOS,907060,167,167_907060,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.956435589,0.956401427,0.942143085,0.95329696,0.579509764,0.541274007,0.107050059,0.007941985,0.014573673,OSU-03012,HOS,0.04356441099999997,0.006631688
HCC1599,749713,257,257_749713,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982244998,0.974453992,0.9317476,0.690769851,0.263250806,0.160056469,0.075108617,0.060764382,0.04304662,NPK76-II-72-1,HCC1599,0.01775500200000002,0.017717761999999998
UM-UC-3,724838,165,165_724838,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.990634283,0.853038707,0.624877736,0.645222021,0.47039403,0.388674471,0.189251628,0.050108316,0.019105654,DMOG,UM-UC-3,0.009365716999999996,0.031002662
SW1271,1299062,134,134_1299062,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.976261516,0.953051755,0.756747647,0.568783664,0.524910312,0.416801788,0.379808756,0.146036331,0.111480079,Etoposide,SW1271,0.023738484000000004,0.034556251999999996
Raji,909262,200,200_909262,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.994926354,0.925960257,0.852808331,0.618532457,0.603406536,0.297338789,0.136411265,0.051813267,0.041773245,Dacinostat,Raji,0.005073646000000043,0.010040022000000003
MFM-223,910948,272,272_910948,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.970528436,0.930580221,0.945174409,0.870819436,0.738857507,0.398652195,0.217097682,0.129311855,0.082456761,AR-42,MFM-223,0.02947156399999995,0.046855094
WSU-NHL,909785,157,157_909785,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982810197,0.987343255,0.991519537,0.957341671,0.783890041,0.433534861,0.140296211,0.117213911,0.09728699,JNK-9L,WSU-NHL,0.017189802999999948,0.019926921
KYSE-50,1298222,274,274_1298222,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.987056911,0.931814043,0.81854823,0.471702905,0.203260779,0.116550843,0.074443561,0.051075282,0.038017851,Belinostat,KYSE-50,0.012943088999999963,0.013057431000000001
UM-UC-3,724838,201,201_724838,2,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985919942,0.956927552,0.76808375,0.594525935,0.401509861,0.393147887,0.224612049,0.047576977,0.08383544,Epothilone B,UM-UC-3,0.014080058000000006,0.036258463
CCRF-CEM,905952,157,157_905952,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.984139042,0.921677405,0.859295642,0.839704168,0.674747194,0.212007996,0.0247624,0.017131626,0.018920437,JNK-9L,CCRF-CEM,0.01586095799999998,0.0017888109999999978
VCaP,1299075,276,276_1299075,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.987291078,0.859957444,0.785078986,0.533869814,0.310027509,0.047385282,0.024454761,0.02458761,0.018331635,CAY10603,VCaP,0.012708921999999956,0.006255975
KYSE-50,1298222,170,170_1298222,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.96178419,0.762727991,0.70307355,0.04031948,0.036607543,0.012071732,0.011680128,0.011212575,0.00934474,Shikonin,KYSE-50,0.03821580999999996,0.001867835
KOPN-8,1330933,1004,1004_1330933,2,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.989740987,0.95561019,0.725828834,0.495177337,0.391156365,0.228065407,0.132940483,0.088180306,0.102878854,Vinblastine,KOPN-8,0.010259012999999984,0.014698548000000006
KE-37,907277,252,252_907277,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.994255144,0.630385924,0.118563579,0.02897839,0.028566538,0.028470068,0.024370102,0.031978229,0.018034634,WZ3105,KE-37,0.005744855999999965,0.013943594999999996
MC-CAR,683665,190,190_683665,2,64.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.99291816,0.910109545,0.649055209,0.366816697,0.177502283,0.086766237,0.048127169,0.042571932,0.021912333,Bleomycin,MC-CAR,0.007081840000000006,0.020659599
HEL,907053,282,282_907053,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.956996427,0.863158086,0.625894803,0.507841668,0.332501495,0.177056218,0.217807135,0.129615247,0.094470689,Pelitinib,HEL,0.04300357300000002,0.03514455799999999
D-502MG,946373,276,276_946373,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.984612394,0.975686495,0.97144186,0.948482167,0.934326717,0.618675517,0.237346629,0.108086074,0.079186891,CAY10603,D-502MG,0.015387605999999998,0.02889918300000001
UM-UC-3,724838,194,194_724838,2,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.993536791,0.91738356,0.981647448,0.917926065,0.917442386,0.135800385,0.029323558,0.020926724,0.06996563,Luminespib,UM-UC-3,0.00646320899999997,0.049038906
WM-115,909784,276,276_909784,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962928949,0.949225312,0.921009986,0.825267323,0.654311487,0.256299446,0.073343321,0.062562378,0.039604579,CAY10603,WM-115,0.037071050999999966,0.022957799
HC-1,907044,157,157_907044,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.988347557,0.950950146,0.866992762,0.664431826,0.469075976,0.053697744,0.018974385,0.024693887,0.031429994,JNK-9L,HC-1,0.011652443000000012,0.006736107000000002
VCaP,1299075,275,275_1299075,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.974787181,0.903177611,0.965918512,0.638123975,0.449852964,0.29609448,0.154546016,0.117376511,0.090516883,I-BET-762,VCaP,0.025212819000000053,0.026859627999999997
HCC1806,907047,274,274_907047,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.999105671,0.903688913,0.784804615,0.657431238,0.454847426,0.215992218,0.057454113,0.065258723,0.048478881,Belinostat,HCC1806,0.0008943289999999715,0.016779842000000003
RPMI-8226,905964,1011,1011_905964,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.977463803,0.94939771,0.868897269,0.72238286,0.530244855,0.193646158,0.174726848,0.036143819,0.032104603,Navitoclax,RPMI-8226,0.02253619699999998,0.004039215999999998
CTV-1,753548,274,274_753548,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.960721911,0.907864782,0.719432419,0.426862158,0.046177518,0.027783472,0.02745167,0.031081128,0.030089316,Belinostat,CTV-1,0.03927808899999996,0.0009918119999999982
